personId,firstname,lastname,siret,city,salary,calculatedCategory
2520,Lucas,Dupont,88284632889174,Bordeaux,34631.23,MIDDLE
2521,Jean,Laurent,35101229398055,Marseille,63525.62,SENIOR
2522,Thomas,Moreau,98475730003554,Bordeaux,36482.9,MIDDLE
2523,Thomas,Martin,35944603082114,Lyon,85620.79,MASTER
2525,Lucas,Girard,68369756660521,Lyon,77434.16,MASTER
2526,Camille,Laurent,50142893813802,Nantes,65716.64,SENIOR
2529,Thomas,Moreau,22136517107365,Lille,33777.8,MIDDLE
2530,Marie,Moreau,52769568986601,Paris,76791.87,MASTER
2531,Lucas,Laurent,95514656487743,Paris,22901.62,MIDDLE
2532,Lucas,Moreau,12730523381835,Lyon,32374.04,MIDDLE
2533,Chloé,Dupont,34073083411517,Paris,50541.86,SENIOR
2534,Nicolas,Martin,83657382021827,Bordeaux,20858.0,MIDDLE
2535,Lucas,Laurent,37026063244021,Nantes,21741.61,MIDDLE
2536,Lucas,Dupont,29302209209969,Bordeaux,73256.54,SENIOR
2537,Camille,Dupont,48195074849151,Nantes,52520.35,SENIOR
2538,Camille,Moreau,18703715457713,Bordeaux,36348.46,MIDDLE
2539,Camille,Laurent,29520016627492,Paris,54012.78,SENIOR
2540,Camille,Moreau,96343118128859,Marseille,62170.61,SENIOR
2541,Chloé,Dupont,27521991795504,Lille,63307.97,SENIOR
2542,Thomas,Laurent,94248721213077,Lille,60300.78,SENIOR
2544,Nicolas,Laurent,88253203804066,Paris,26071.91,MIDDLE
2545,Marie,Girard,52279757528205,Nantes,51299.36,SENIOR
2546,Nicolas,Laurent,69240168537685,Lille,51124.8,SENIOR
2547,Thomas,Martin,37099243526284,Marseille,25983.93,MIDDLE
2548,Camille,Lefebvre,30556292849482,Lyon,32444.07,MIDDLE
2549,Thomas,Laurent,17676905648366,Paris,63633.38,SENIOR
2550,Chloé,Martin,54081151440199,Nantes,58984.79,SENIOR
2552,Nicolas,Dupont,86818376026004,Paris,73294.11,SENIOR
2553,Jean,Lefebvre,64611327800558,Nantes,17039.84,JUNIOR
2554,Nicolas,Laurent,32191256061510,Paris,21621.43,MIDDLE
2555,Chloé,Lefebvre,44624226511011,Bordeaux,77892.65,MASTER
2556,Marie,Moreau,80250521378891,Marseille,47533.36,SENIOR
2558,Camille,Laurent,18922255944322,Nantes,27457.71,MIDDLE
2559,Chloé,Laurent,28108465283091,Bordeaux,59216.49,SENIOR
2560,Camille,Lefebvre,64963484307033,Nantes,32554.23,MIDDLE
2561,Camille,Dupont,28977242575718,Paris,28976.59,MIDDLE
2562,Marie,Girard,28046872998054,Lille,46337.7,SENIOR
2563,Nicolas,Lefebvre,93945431918492,Nantes,31774.18,MIDDLE
2564,Thomas,Girard,65491094246390,Bordeaux,30158.44,MIDDLE
2565,Camille,Moreau,84599212292792,Bordeaux,25348.44,MIDDLE
2566,Jean,Martin,36197352898421,Nantes,45979.74,SENIOR
2567,Lucas,Dupont,82500665264071,Lyon,58496.25,SENIOR
2568,Camille,Laurent,67580305638564,Paris,88785.63,MASTER
2570,Thomas,Martin,98894279260911,Nantes,44040.33,MIDDLE
2572,Lucas,Martin,37577331664714,Lyon,61113.96,SENIOR
2573,Nicolas,Laurent,80627656434718,Lyon,17765.85,JUNIOR
2574,Lucas,Girard,90951139856200,Nantes,87459.6,MASTER
2575,Lucas,Martin,91748495406300,Paris,24884.41,MIDDLE
2576,Nicolas,Moreau,18478579831369,Nantes,35570.37,MIDDLE
2577,Marie,Martin,28566385821083,Lille,19224.53,JUNIOR
2578,Lucas,Lefebvre,61620758202133,Marseille,15791.26,JUNIOR
2579,Thomas,Dupont,67359767305819,Paris,27818.34,MIDDLE
2580,Nicolas,Moreau,89678474306252,Bordeaux,62503.12,SENIOR
2581,Jean,Lefebvre,99641451561775,Paris,56679.75,SENIOR
2582,Jean,Lefebvre,50296415396498,Marseille,70271.22,SENIOR
2583,Nicolas,Laurent,16318862246851,Lyon,53893.51,SENIOR
2585,Marie,Martin,22764665026786,Bordeaux,76809.82,MASTER
2586,Lucas,Laurent,35501582038645,Bordeaux,51050.59,SENIOR
2587,Nicolas,Girard,34038983749903,Marseille,84157.11,MASTER
2588,Camille,Martin,99774066545252,Paris,38893.62,MIDDLE
2589,Lucas,Laurent,36241829340730,Lille,54107.23,SENIOR
2590,Nicolas,Moreau,36394523948381,Paris,56927.29,SENIOR
2591,Camille,Moreau,67747940406410,Nantes,22111.37,MIDDLE
2592,Nicolas,Girard,60064005058632,Lille,67375.62,SENIOR
2593,Lucas,Dupont,60563578230597,Lyon,31698.69,MIDDLE
2594,Thomas,Martin,41601223134582,Lyon,77295.02,MASTER
2595,Jean,Moreau,64786061889570,Marseille,79657.38,MASTER
2596,Lucas,Dupont,20862153638512,Nantes,25226.27,MIDDLE
2597,Thomas,Moreau,91206879004821,Lyon,25856.9,MIDDLE
2598,Camille,Laurent,35347189439010,Paris,45180.37,SENIOR
2599,Nicolas,Dupont,26210115555989,Lille,56269.31,SENIOR
2600,Jean,Dupont,34950202805924,Lille,60712.02,SENIOR
2601,Nicolas,Dupont,90401109206540,Marseille,38408.9,MIDDLE
2602,Camille,Moreau,40037770874039,Bordeaux,19796.0,JUNIOR
2603,Thomas,Martin,84789023224087,Marseille,35263.59,MIDDLE
2604,Thomas,Moreau,14578623816182,Lille,86077.65,MASTER
2605,Jean,Dupont,49387380576444,Lille,63979.99,SENIOR
2606,Jean,Martin,29318746152419,Bordeaux,18036.76,JUNIOR
2607,Marie,Girard,54267375283377,Lyon,44219.0,MIDDLE
2608,Lucas,Dupont,65552854509835,Nantes,72126.47,SENIOR
2609,Jean,Lefebvre,62225241686826,Nantes,56806.72,SENIOR
2610,Marie,Martin,88697552289925,Bordeaux,42995.98,MIDDLE
2611,Lucas,Girard,15083124873885,Marseille,38410.99,MIDDLE
2612,Thomas,Girard,13592185807634,Lyon,21458.17,MIDDLE
2614,Jean,Martin,97318869448383,Lyon,78989.52,MASTER
2615,Lucas,Martin,85149352120228,Lyon,63209.19,SENIOR
2617,Nicolas,Lefebvre,90215852923370,Lyon,70311.91,SENIOR
2618,Lucas,Dupont,94218399093800,Lyon,59806.25,SENIOR
2620,Nicolas,Martin,25747211319953,Lyon,54091.63,SENIOR
2621,Nicolas,Moreau,28687567983944,Paris,81797.71,MASTER
2622,Marie,Dupont,90060121341560,Lille,33336.58,MIDDLE
2625,Camille,Dupont,81404992827066,Bordeaux,22275.61,MIDDLE
2626,Lucas,Laurent,86221894789074,Nantes,73844.97,SENIOR
2627,Camille,Laurent,94115623718284,Bordeaux,31490.04,MIDDLE
2628,Camille,Martin,80125682981926,Nantes,84740.35,MASTER
2629,Jean,Dupont,11321618754494,Nantes,67485.53,SENIOR
2630,Camille,Laurent,68676904984708,Bordeaux,60860.83,SENIOR
2631,Thomas,Moreau,63640748378278,Lyon,38089.5,MIDDLE
2632,Nicolas,Lefebvre,98144311099173,Paris,79644.09,MASTER
2633,Chloé,Martin,15283184847601,Paris,19926.13,JUNIOR
2634,Camille,Laurent,54646800529495,Paris,78469.35,MASTER
2635,Lucas,Dupont,54914673309875,Nantes,20831.63,MIDDLE
2636,Jean,Dupont,48321476692192,Lyon,55376.35,SENIOR
2637,Thomas,Dupont,12248815647594,Nantes,34726.34,MIDDLE
2638,Nicolas,Moreau,69012321230491,Marseille,30860.68,MIDDLE
2639,Camille,Girard,91342299079558,Bordeaux,23568.47,MIDDLE
2640,Chloé,Dupont,40589336763897,Marseille,55852.27,SENIOR
2641,Camille,Moreau,58736368320541,Paris,59855.51,SENIOR
2642,Marie,Lefebvre,88026543338370,Marseille,73470.67,SENIOR
2643,Lucas,Lefebvre,81315206476333,Marseille,46294.63,SENIOR
2644,Thomas,Martin,98558145396594,Paris,64202.2,SENIOR
2645,Marie,Moreau,24199783339460,Paris,70306.87,SENIOR
2646,Lucas,Lefebvre,52059898734651,Paris,50907.83,SENIOR
2647,Camille,Girard,18216394650055,Lille,57967.71,SENIOR
2648,Lucas,Girard,23591450369261,Lille,56199.69,SENIOR
2649,Chloé,Martin,48398184806560,Bordeaux,33553.06,MIDDLE
2650,Jean,Moreau,54551302862138,Lille,48907.66,SENIOR
2651,Jean,Girard,14179857264255,Nantes,45559.31,SENIOR
2652,Lucas,Moreau,62391534795362,Lille,30072.08,MIDDLE
2653,Thomas,Moreau,95438903588838,Lille,34948.08,MIDDLE
2654,Marie,Dupont,59544854064217,Marseille,25127.75,MIDDLE
2655,Lucas,Laurent,32389143720034,Bordeaux,66986.13,SENIOR
2656,Camille,Dupont,62898309004621,Lyon,50728.92,SENIOR
2657,Nicolas,Lefebvre,83935321346741,Lille,78927.47,MASTER
2658,Camille,Martin,42038437137456,Marseille,33783.01,MIDDLE
2659,Jean,Girard,96000551911958,Paris,18658.19,JUNIOR
2660,Thomas,Laurent,84581903587772,Paris,63651.31,SENIOR
2661,Marie,Girard,53438870216365,Nantes,44895.19,MIDDLE
2662,Chloé,Lefebvre,55291638394183,Marseille,38983.46,MIDDLE
2663,Lucas,Lefebvre,18544887497814,Nantes,61533.43,SENIOR
2664,Jean,Girard,64065201319513,Marseille,37012.67,MIDDLE
2666,Camille,Lefebvre,34932062385403,Lille,73767.05,SENIOR
2667,Lucas,Lefebvre,98345026308225,Bordeaux,28485.6,MIDDLE
2668,Marie,Laurent,84008263935173,Paris,81021.64,MASTER
2669,Camille,Laurent,64261803210255,Paris,46550.93,SENIOR
2670,Chloé,Girard,63570933430370,Nantes,71004.36,SENIOR
2671,Nicolas,Dupont,38745924138693,Marseille,53855.61,SENIOR
2673,Nicolas,Dupont,53397193474726,Bordeaux,38675.29,MIDDLE
2674,Chloé,Martin,10299244916710,Lyon,75811.31,MASTER
2675,Thomas,Martin,41358520052125,Lyon,70490.02,SENIOR
2676,Camille,Girard,14788995192994,Nantes,28502.77,MIDDLE
2677,Lucas,Laurent,55932571105178,Bordeaux,50907.36,SENIOR
2678,Marie,Dupont,98767024842269,Marseille,75021.93,MASTER
2679,Jean,Laurent,90965676922130,Nantes,61369.53,SENIOR
2682,Chloé,Dupont,86892072428090,Paris,36762.24,MIDDLE
2683,Nicolas,Moreau,61938335827606,Nantes,88597.0,MASTER
2684,Nicolas,Laurent,64894305597230,Bordeaux,24735.16,MIDDLE
2685,Chloé,Lefebvre,33124475280641,Bordeaux,70605.85,SENIOR
2686,Chloé,Lefebvre,39452931075509,Paris,55275.28,SENIOR
2687,Chloé,Moreau,13988921139673,Bordeaux,70536.5,SENIOR
2688,Nicolas,Girard,41978650553563,Lille,28168.59,MIDDLE
2689,Lucas,Moreau,18382437572035,Bordeaux,46513.85,SENIOR
2690,Chloé,Martin,32845968399529,Nantes,35056.15,MIDDLE
2691,Camille,Lefebvre,14230107953980,Lille,27240.5,MIDDLE
2692,Marie,Laurent,31942791855113,Paris,42480.58,MIDDLE
2693,Lucas,Laurent,97268548053070,Lyon,17658.77,JUNIOR
2694,Jean,Moreau,51424478868938,Bordeaux,36819.47,MIDDLE
2696,Lucas,Lefebvre,31045160845478,Lyon,81997.48,MASTER
2698,Lucas,Girard,94659362376495,Marseille,20390.93,MIDDLE
2699,Nicolas,Girard,31566676435572,Lyon,40875.21,MIDDLE
2700,Marie,Laurent,22966132029637,Lille,85052.28,MASTER
2701,Jean,Dupont,21376493103953,Marseille,23203.67,MIDDLE
2702,Marie,Dupont,85172941094175,Nantes,88100.29,MASTER
2703,Thomas,Girard,27665151931551,Lyon,80351.02,MASTER
2704,Chloé,Girard,67533239746428,Lyon,76517.47,MASTER
2705,Thomas,Girard,30868838188511,Paris,30204.34,MIDDLE
2706,Jean,Lefebvre,25784759392910,Bordeaux,26030.94,MIDDLE
2707,Marie,Lefebvre,45129751959309,Paris,41661.56,MIDDLE
2708,Lucas,Girard,23840158568027,Paris,56525.94,SENIOR
2709,Lucas,Moreau,53420530068186,Lille,83208.25,MASTER
2711,Lucas,Girard,62936233750705,Nantes,22629.06,MIDDLE
2712,Chloé,Moreau,41098875528680,Nantes,58808.09,SENIOR
2713,Nicolas,Lefebvre,69789968225552,Bordeaux,51261.68,SENIOR
2714,Lucas,Girard,40279696183954,Nantes,17941.92,JUNIOR
2715,Marie,Moreau,93854199998012,Marseille,88663.14,MASTER
2716,Jean,Laurent,54285392337386,Marseille,63586.66,SENIOR
2717,Thomas,Lefebvre,19503078722945,Bordeaux,87644.03,MASTER
2719,Marie,Girard,19812117369311,Marseille,20225.93,MIDDLE
2720,Marie,Martin,17680352470372,Marseille,66540.23,SENIOR
2721,Camille,Dupont,89804324754389,Bordeaux,25467.24,MIDDLE
2722,Nicolas,Moreau,42508478090918,Bordeaux,87213.62,MASTER
2723,Thomas,Lefebvre,69261645384884,Paris,82698.08,MASTER
2724,Jean,Dupont,62654203518923,Lille,53942.44,SENIOR
2725,Nicolas,Laurent,66066406569844,Marseille,84674.16,MASTER
2726,Nicolas,Dupont,28708686479900,Paris,74360.23,SENIOR
2727,Jean,Moreau,26806592313064,Marseille,21509.11,MIDDLE
2728,Jean,Dupont,38095170841052,Bordeaux,86696.06,MASTER
2729,Chloé,Moreau,61845378026912,Lille,81684.9,MASTER
2730,Nicolas,Dupont,89713612351678,Paris,53540.78,SENIOR
2732,Camille,Dupont,81004493678346,Nantes,28341.86,MIDDLE
2733,Marie,Girard,24345804148924,Lille,33005.33,MIDDLE
2734,Camille,Laurent,52579596788386,Marseille,64719.02,SENIOR
2735,Chloé,Moreau,92153289314893,Lille,88272.18,MASTER
2736,Marie,Moreau,95257224952821,Bordeaux,43978.36,MIDDLE
2737,Thomas,Moreau,66071729986785,Marseille,63403.23,SENIOR
2738,Camille,Dupont,27069659534896,Bordeaux,86741.69,MASTER
2739,Jean,Dupont,54811331089948,Nantes,25669.96,MIDDLE
2740,Chloé,Laurent,21069349217632,Lille,29909.47,MIDDLE
2741,Chloé,Girard,14224540929820,Bordeaux,29094.42,MIDDLE
2742,Camille,Girard,24805951359859,Paris,69041.53,SENIOR
2743,Marie,Martin,86065225067951,Marseille,77457.45,MASTER
2744,Lucas,Martin,25454876729570,Lyon,56611.8,SENIOR
2745,Camille,Moreau,26828706627407,Bordeaux,79281.15,MASTER
2746,Thomas,Lefebvre,43363240427333,Bordeaux,46713.11,SENIOR
2747,Lucas,Laurent,92891389159822,Paris,68008.64,SENIOR
2748,Chloé,Dupont,83018161349542,Lyon,62076.52,SENIOR
2749,Jean,Moreau,66079352119434,Lille,44884.24,MIDDLE
2750,Lucas,Laurent,34878017027184,Bordeaux,36033.75,MIDDLE
2751,Lucas,Moreau,84257216143502,Paris,58692.35,SENIOR
2752,Jean,Dupont,22664674625046,Nantes,68668.88,SENIOR
2753,Thomas,Dupont,38692468429369,Lyon,20782.35,MIDDLE
2754,Thomas,Moreau,54230639925171,Lille,63092.94,SENIOR
2756,Camille,Girard,59003301433451,Lille,76981.1,MASTER
2757,Jean,Laurent,98662224060932,Nantes,79623.4,MASTER
2758,Chloé,Moreau,65486148325799,Nantes,64775.03,SENIOR
2759,Thomas,Dupont,88825277422302,Marseille,40281.54,MIDDLE
2760,Thomas,Martin,26607950331291,Nantes,43491.47,MIDDLE
2761,Camille,Laurent,64265908608012,Lyon,70510.85,SENIOR
2762,Jean,Martin,50929868051934,Lille,15261.07,JUNIOR
2763,Chloé,Lefebvre,13938474577657,Lyon,25350.13,MIDDLE
2764,Jean,Martin,26005454323935,Lille,29179.9,MIDDLE
2765,Camille,Lefebvre,60245512926751,Nantes,61904.79,SENIOR
2766,Lucas,Moreau,36620974700333,Lille,64051.63,SENIOR
2767,Marie,Martin,25691975216399,Marseille,22662.19,MIDDLE
2768,Thomas,Moreau,31673170772750,Bordeaux,69064.29,SENIOR
2769,Jean,Girard,43050863430357,Paris,46379.83,SENIOR
2770,Nicolas,Dupont,82836182232277,Lyon,36037.74,MIDDLE
2771,Marie,Girard,18133307636947,Marseille,78503.24,MASTER
2772,Thomas,Moreau,85395681458790,Marseille,84712.81,MASTER
2773,Nicolas,Laurent,35214650316698,Bordeaux,53808.93,SENIOR
2774,Chloé,Martin,39048682011167,Lille,84974.94,MASTER
2775,Chloé,Moreau,55467214351906,Nantes,75138.4,MASTER
2776,Nicolas,Lefebvre,45678067427893,Paris,19855.46,JUNIOR
2777,Nicolas,Dupont,91074136809987,Bordeaux,84204.55,MASTER
2778,Lucas,Moreau,29005854365588,Bordeaux,81422.59,MASTER
2780,Chloé,Lefebvre,98821222095000,Bordeaux,40162.49,MIDDLE
2783,Camille,Martin,45256765296150,Lille,32618.13,MIDDLE
2784,Jean,Girard,11797523861073,Lille,55094.28,SENIOR
2785,Nicolas,Girard,51662277612936,Lyon,73788.25,SENIOR
2787,Marie,Laurent,18803328880737,Paris,48347.43,SENIOR
2789,Thomas,Dupont,80077988556678,Lille,58343.77,SENIOR
2790,Marie,Girard,55584323315954,Bordeaux,62113.38,SENIOR
2791,Chloé,Laurent,44270839861002,Lille,51055.54,SENIOR
2792,Chloé,Moreau,49711877718321,Nantes,84683.37,MASTER
2793,Marie,Laurent,41784781535507,Nantes,36460.03,MIDDLE
2796,Jean,Moreau,45920781992038,Lille,58291.08,SENIOR
2797,Thomas,Lefebvre,39050720723375,Lyon,46778.25,SENIOR
2798,Lucas,Lefebvre,87539308704144,Paris,81213.71,MASTER
2799,Camille,Laurent,88341290649488,Nantes,45953.37,SENIOR
2800,Marie,Laurent,98300746364887,Paris,74403.73,SENIOR
2801,Marie,Moreau,50680718229456,Marseille,88427.02,MASTER
2803,Camille,Moreau,28471639301514,Paris,58475.52,SENIOR
2804,Jean,Martin,43354305032835,Paris,53638.78,SENIOR
2805,Chloé,Dupont,65864898092390,Marseille,52913.8,SENIOR
2806,Camille,Laurent,32362865191623,Lyon,50877.49,SENIOR
2807,Thomas,Dupont,33560143267212,Lille,38931.38,MIDDLE
2808,Jean,Dupont,49250438985989,Lyon,33987.0,MIDDLE
2809,Lucas,Martin,98232464259077,Marseille,34015.6,MIDDLE
2810,Jean,Laurent,96873160649745,Paris,40061.82,MIDDLE
2811,Lucas,Girard,86463356088630,Paris,89077.64,MASTER
2812,Camille,Martin,29467773441679,Marseille,34001.23,MIDDLE
2813,Jean,Moreau,59788853734121,Nantes,51035.54,SENIOR
2815,Camille,Dupont,16871587677583,Bordeaux,25872.39,MIDDLE
2816,Marie,Girard,38597432216585,Marseille,41889.62,MIDDLE
2817,Nicolas,Martin,97821020560430,Bordeaux,32123.17,MIDDLE
2818,Thomas,Dupont,49250405062395,Marseille,39470.32,MIDDLE
2819,Jean,Girard,52231986372368,Nantes,38329.97,MIDDLE
2820,Camille,Lefebvre,52723528876019,Lille,41466.66,MIDDLE
2821,Thomas,Moreau,62178552810134,Bordeaux,57228.7,SENIOR
2822,Nicolas,Laurent,96404860655233,Marseille,58880.67,SENIOR
2823,Nicolas,Dupont,10526502575446,Paris,84898.24,MASTER
2825,Nicolas,Moreau,31889237975438,Nantes,78493.88,MASTER
2826,Lucas,Moreau,95407460844347,Marseille,67631.38,SENIOR
2827,Nicolas,Laurent,37452475477948,Paris,83278.08,MASTER
2828,Jean,Girard,29303821801421,Marseille,54561.21,SENIOR
2829,Chloé,Moreau,19180438065442,Bordeaux,25507.05,MIDDLE
2830,Lucas,Moreau,44059198102829,Lyon,73363.71,SENIOR
2831,Chloé,Laurent,66241122776091,Marseille,55905.89,SENIOR
2832,Camille,Martin,81479185836778,Bordeaux,20804.59,MIDDLE
2833,Lucas,Girard,91460574497039,Paris,53820.42,SENIOR
2834,Thomas,Lefebvre,83916588988418,Paris,26790.28,MIDDLE
2835,Jean,Laurent,46152607157988,Bordeaux,28454.61,MIDDLE
2836,Jean,Girard,61142968473897,Bordeaux,72567.82,SENIOR
2837,Jean,Moreau,19331318930326,Lille,40267.21,MIDDLE
2838,Thomas,Lefebvre,60193402067466,Bordeaux,18404.85,JUNIOR
2839,Jean,Moreau,91117568252382,Lille,27762.9,MIDDLE
2840,Camille,Moreau,96533087981864,Nantes,17840.72,JUNIOR
2841,Marie,Laurent,57833504571000,Marseille,54706.83,SENIOR
2842,Jean,Moreau,61302831635115,Paris,28892.95,MIDDLE
2843,Camille,Girard,22094460829811,Paris,35049.31,MIDDLE
2844,Nicolas,Moreau,67567257062695,Paris,36513.83,MIDDLE
2845,Camille,Girard,53155560577689,Bordeaux,83189.13,MASTER
2846,Jean,Moreau,25486871187199,Lille,68876.99,SENIOR
2847,Marie,Lefebvre,87974109827455,Paris,76800.38,MASTER
2848,Nicolas,Moreau,92287864479114,Bordeaux,80951.71,MASTER
2850,Lucas,Dupont,17628399109575,Bordeaux,66165.15,SENIOR
2851,Chloé,Martin,94447385038341,Lyon,70454.93,SENIOR
2852,Jean,Moreau,93699608578114,Bordeaux,39678.79,MIDDLE
2853,Lucas,Lefebvre,89316394903900,Lyon,31859.33,MIDDLE
2854,Lucas,Girard,43848071406446,Paris,48463.81,SENIOR
2855,Thomas,Laurent,44530023550423,Bordeaux,60155.66,SENIOR
2857,Jean,Lefebvre,88631192218185,Paris,82498.8,MASTER
2858,Lucas,Martin,17186325392421,Nantes,40129.17,MIDDLE
2859,Jean,Laurent,24586828184220,Paris,65620.83,SENIOR
2860,Lucas,Dupont,53719342980729,Lille,35675.6,MIDDLE
2862,Lucas,Lefebvre,24853974994464,Bordeaux,53535.88,SENIOR
2863,Lucas,Laurent,36109034554473,Marseille,58464.98,SENIOR
2864,Jean,Martin,92360521123184,Lyon,73229.23,SENIOR
2865,Lucas,Laurent,26806666602058,Lyon,35198.89,MIDDLE
2866,Nicolas,Laurent,97430929609120,Nantes,57111.06,SENIOR
2867,Marie,Dupont,97721613741225,Marseille,48139.35,SENIOR
2868,Camille,Martin,52386275888168,Nantes,79735.13,MASTER
2869,Chloé,Dupont,63108792908996,Bordeaux,55824.9,SENIOR
2870,Camille,Martin,17075548557288,Bordeaux,89131.31,MASTER
2871,Marie,Martin,91637949265935,Lyon,15604.98,JUNIOR
2872,Chloé,Martin,27422214391647,Marseille,21504.04,MIDDLE
2873,Chloé,Moreau,25963409781423,Lille,89242.09,MASTER
2874,Marie,Martin,22753936948055,Lyon,54383.03,SENIOR
2875,Jean,Moreau,80266643282160,Marseille,41145.37,MIDDLE
2876,Marie,Moreau,13823755550571,Lyon,43976.47,MIDDLE
2877,Camille,Girard,97940162694599,Bordeaux,54605.69,SENIOR
2878,Camille,Martin,27119808547679,Marseille,60972.88,SENIOR
2879,Thomas,Martin,45491429077138,Paris,77774.34,MASTER
2880,Lucas,Laurent,94419747889735,Lyon,20414.1,MIDDLE
2881,Lucas,Martin,54078891869474,Paris,52947.12,SENIOR
2882,Lucas,Girard,64859516480501,Paris,17948.63,JUNIOR
2883,Jean,Martin,57463802983472,Paris,48683.52,SENIOR
2884,Camille,Girard,52745491634912,Nantes,20304.84,MIDDLE
2885,Chloé,Girard,23953370522296,Lyon,32038.83,MIDDLE
2886,Camille,Girard,53360221257684,Bordeaux,20838.19,MIDDLE
2887,Nicolas,Moreau,93872867135879,Marseille,84506.36,MASTER
2889,Thomas,Dupont,84486875075620,Nantes,87387.9,MASTER
2890,Lucas,Martin,55184336369884,Marseille,16406.49,JUNIOR
2891,Camille,Dupont,14966625374232,Lyon,15034.98,JUNIOR
2892,Chloé,Dupont,84226355070111,Paris,78826.72,MASTER
2893,Lucas,Martin,14741942915197,Lille,76101.77,MASTER
2894,Jean,Martin,58112293040775,Paris,80733.46,MASTER
2895,Chloé,Dupont,36914310290492,Lyon,36258.91,MIDDLE
2896,Jean,Lefebvre,91806445050333,Bordeaux,62399.93,SENIOR
2898,Jean,Laurent,91691925544348,Paris,56037.7,SENIOR
2899,Thomas,Martin,54391440370059,Bordeaux,19179.72,JUNIOR
2901,Camille,Girard,48644964543845,Lille,63603.22,SENIOR
2903,Thomas,Laurent,82125383512368,Bordeaux,28611.0,MIDDLE
2905,Jean,Moreau,53017746094237,Marseille,25505.36,MIDDLE
2906,Jean,Lefebvre,86515170917311,Marseille,16051.8,JUNIOR
2908,Marie,Moreau,96456745654512,Bordeaux,68258.51,SENIOR
2911,Marie,Lefebvre,47244219253536,Nantes,27659.31,MIDDLE
2912,Jean,Laurent,87246629046165,Marseille,52903.48,SENIOR
2914,Jean,Dupont,87880857869454,Lille,73718.36,SENIOR
2915,Thomas,Dupont,69517109065523,Lille,89743.31,MASTER
2916,Camille,Moreau,27402898377725,Marseille,42793.75,MIDDLE
2917,Marie,Moreau,21121979570467,Lille,62504.21,SENIOR
2918,Lucas,Martin,19669055395389,Lille,38541.9,MIDDLE
2919,Nicolas,Moreau,89054928851182,Lyon,36133.86,MIDDLE
2920,Lucas,Moreau,54055024644626,Lille,70349.74,SENIOR
2921,Nicolas,Girard,28461198910151,Nantes,59790.41,SENIOR
2922,Chloé,Girard,26185482416030,Nantes,22635.13,MIDDLE
2923,Chloé,Lefebvre,68616771455825,Lyon,30385.71,MIDDLE
2924,Jean,Lefebvre,67770427264050,Nantes,26797.46,MIDDLE
2925,Camille,Lefebvre,56239721497758,Lille,64198.25,SENIOR
2926,Camille,Moreau,32297923496478,Lille,44999.44,MIDDLE
2927,Jean,Dupont,88356102878240,Lille,36644.56,MIDDLE
2928,Jean,Girard,52307388678903,Marseille,22696.01,MIDDLE
2929,Lucas,Dupont,90526587721627,Lille,64191.45,SENIOR
2930,Jean,Martin,12966176697686,Lyon,81180.35,MASTER
2931,Jean,Martin,27734148159992,Lille,71898.73,SENIOR
2932,Jean,Laurent,80516950947105,Lille,46764.96,SENIOR
2933,Chloé,Dupont,29991906487419,Lyon,62539.27,SENIOR
2934,Nicolas,Girard,30098927589996,Marseille,17501.11,JUNIOR
2935,Marie,Dupont,31004945313817,Bordeaux,44320.94,MIDDLE
2936,Thomas,Girard,27124926096400,Bordeaux,61250.81,SENIOR
2937,Nicolas,Moreau,17918717822518,Lille,16243.58,JUNIOR
2940,Camille,Dupont,52722909923648,Lyon,43320.78,MIDDLE
2941,Camille,Lefebvre,10219879060239,Paris,70623.08,SENIOR
2942,Lucas,Martin,14236951258738,Lyon,61281.95,SENIOR
2943,Camille,Lefebvre,92770386358872,Paris,59360.0,SENIOR
2944,Chloé,Girard,46984235507007,Marseille,47397.76,SENIOR
2945,Lucas,Girard,83119762561610,Nantes,41644.92,MIDDLE
2946,Thomas,Girard,22639264130440,Nantes,36546.79,MIDDLE
2947,Camille,Girard,62346172534684,Paris,49021.98,SENIOR
2948,Nicolas,Girard,66719336771291,Nantes,16263.38,JUNIOR
2949,Camille,Martin,18865474509063,Paris,65165.64,SENIOR
2950,Thomas,Laurent,43045135193659,Paris,85032.44,MASTER
2951,Chloé,Lefebvre,99440602698251,Nantes,29874.13,MIDDLE
2952,Jean,Moreau,32242026697632,Lyon,88659.42,MASTER
2953,Jean,Martin,11621346244661,Lyon,16084.82,JUNIOR
2954,Marie,Girard,94323454477455,Marseille,87834.03,MASTER
2955,Camille,Laurent,50311655184073,Nantes,76925.93,MASTER
2956,Thomas,Dupont,81837432389169,Paris,52196.06,SENIOR
2957,Camille,Girard,49331567373440,Bordeaux,59293.73,SENIOR
2958,Marie,Dupont,19118228282006,Nantes,24164.0,MIDDLE
2959,Camille,Martin,95080313181331,Paris,77649.24,MASTER
2960,Camille,Dupont,65254858267214,Marseille,55143.82,SENIOR
2961,Jean,Moreau,99847840788252,Lille,34046.36,MIDDLE
2966,Chloé,Girard,58859270377415,Lille,45388.17,SENIOR
2967,Marie,Dupont,37931405580553,Marseille,60013.06,SENIOR
2968,Nicolas,Girard,21076991863896,Bordeaux,83906.04,MASTER
2969,Jean,Girard,48433401696671,Marseille,72965.19,SENIOR
2970,Camille,Laurent,25345365929498,Paris,43197.31,MIDDLE
2971,Camille,Martin,97356319012969,Bordeaux,59195.87,SENIOR
2972,Lucas,Lefebvre,62561785123200,Paris,48189.58,SENIOR
